Sid,Symbol,Interval,OpenValue,LowValue,CloseValue,HighValue,VolumeValue,StartDateTime,EndDateTime
5671,ETHUSDT,1h,1807.46,1810.3,1785.5,1798.59,49449.47,2023-05-11 22:00:00.000,2023-05-11 22:59:59.000
5672,ETHUSDT,1h,1798.58,1809.08,1794.96,1807.7,25265.78,2023-05-11 23:00:00.000,2023-05-11 23:59:59.000
5673,ETHUSDT,1h,1807.7,1810.48,1802.53,1804.74,18423.6,2023-05-12 00:00:00.000,2023-05-12 00:59:59.000
5674,ETHUSDT,1h,1804.74,1804.75,1772.68,1782.92,61249.77,2023-05-12 01:00:00.000,2023-05-12 01:59:59.000
5675,ETHUSDT,1h,1782.92,1790.32,1776.72,1789.4,24995.82,2023-05-12 02:00:00.000,2023-05-12 02:59:59.000
5676,ETHUSDT,1h,1789.41,1797.53,1776.36,1784.46,22582.93,2023-05-12 03:00:00.000,2023-05-12 03:59:59.000
5677,ETHUSDT,1h,1784.47,1799.76,1782.39,1795.26,16251.29,2023-05-12 04:00:00.000,2023-05-12 04:59:59.000
5678,ETHUSDT,1h,1795.27,1800.3,1791.82,1793.06,10091.11,2023-05-12 05:00:00.000,2023-05-12 05:59:59.000
5679,ETHUSDT,1h,1793.05,1800.12,1788.34,1789.68,10297.21,2023-05-12 06:00:00.000,2023-05-12 06:59:59.000
5680,ETHUSDT,1h,1789.67,1801.2,1784.43,1794.3,10842.89,2023-05-12 07:00:00.000,2023-05-12 07:59:59.000
5681,ETHUSDT,1h,1794.31,1800,1791.86,1798.82,8183.251,2023-05-12 08:00:00.000,2023-05-12 08:59:59.000
5682,ETHUSDT,1h,1798.81,1801.99,1786.25,1788.78,12465.73,2023-05-12 09:00:00.000,2023-05-12 09:59:59.000
5683,ETHUSDT,1h,1788.78,1789.52,1760,1770.15,32809.1,2023-05-12 10:00:00.000,2023-05-12 10:59:59.000
5684,ETHUSDT,1h,1770.15,1773.93,1758.21,1763.25,27345.96,2023-05-12 11:00:00.000,2023-05-12 11:59:59.000
5685,ETHUSDT,1h,1763.25,1770.03,1755,1769.09,23079.64,2023-05-12 12:00:00.000,2023-05-12 12:59:59.000
5686,ETHUSDT,1h,1769.08,1769.4,1740,1748.47,33231.46,2023-05-12 13:00:00.000,2023-05-12 13:59:59.000
5687,ETHUSDT,1h,1748.47,1757.88,1741.83,1755.43,46715.08,2023-05-12 14:00:00.000,2023-05-12 14:59:59.000
5688,ETHUSDT,1h,1755.43,1763.01,1755,1759.47,43316.34,2023-05-12 15:00:00.000,2023-05-12 15:59:59.000
5689,ETHUSDT,1h,1759.48,1763.64,1755.29,1760.71,15077.49,2023-05-12 16:00:00.000,2023-05-12 16:59:59.000
5690,ETHUSDT,1h,1760.71,1769.1,1760.71,1766.42,20305.2,2023-05-12 17:00:00.000,2023-05-12 17:59:59.000
5691,ETHUSDT,1h,1766.42,1771.87,1764.68,1765.26,13364.98,2023-05-12 18:00:00.000,2023-05-12 18:59:59.000
5692,ETHUSDT,1h,1765.26,1768.92,1762.91,1764.86,9855.607,2023-05-12 19:00:00.000,2023-05-12 19:59:59.000
5693,ETHUSDT,1h,1764.86,1777.34,1763.84,1772.54,15532.58,2023-05-12 20:00:00.000,2023-05-12 20:59:59.000
5694,ETHUSDT,1h,1772.53,1777.59,1768.6,1773.51,15739.14,2023-05-12 21:00:00.000,2023-05-12 21:59:59.000
5695,ETHUSDT,1h,1773.51,1783.23,1764.24,1766.44,26494.68,2023-05-12 22:00:00.000,2023-05-12 22:59:59.000
5696,ETHUSDT,1h,1766.43,1771.11,1761.08,1765.55,17464.74,2023-05-12 23:00:00.000,2023-05-12 23:59:59.000
5697,ETHUSDT,1h,1765.54,1777.01,1763.22,1769.59,17783.13,2023-05-13 00:00:00.000,2023-05-13 00:59:59.000
5698,ETHUSDT,1h,1769.59,1777.6,1769.56,1771.1,14344.02,2023-05-13 01:00:00.000,2023-05-13 01:59:59.000
5699,ETHUSDT,1h,1771.09,1774.8,1769.86,1770.19,11367.54,2023-05-13 02:00:00.000,2023-05-13 02:59:59.000
5700,ETHUSDT,1h,1770.19,1794.96,1742.69,1790.01,60997.53,2023-05-13 03:00:00.000,2023-05-13 03:59:59.000
5701,ETHUSDT,1h,1790,1793.24,1781.31,1787.91,29400.26,2023-05-13 04:00:00.000,2023-05-13 04:59:59.000
5702,ETHUSDT,1h,1787.9,1818.63,1787.9,1805.2,41434.73,2023-05-13 05:00:00.000,2023-05-13 05:59:59.000
5703,ETHUSDT,1h,1805.21,1816.89,1799.45,1802.45,17662.88,2023-05-13 06:00:00.000,2023-05-13 06:59:59.000
5704,ETHUSDT,1h,1802.45,1810.71,1800.8,1807.45,11568.77,2023-05-13 07:00:00.000,2023-05-13 07:59:59.000
5705,ETHUSDT,1h,1807.45,1809.59,1801.16,1808.6,12776.29,2023-05-13 08:00:00.000,2023-05-13 08:59:59.000
5706,ETHUSDT,1h,1808.59,1817.03,1805,1809.18,16157.69,2023-05-13 09:00:00.000,2023-05-13 09:59:59.000
5707,ETHUSDT,1h,1809.18,1810.51,1805.09,1805.45,5214.757,2023-05-13 10:00:00.000,2023-05-13 10:59:59.000
5708,ETHUSDT,1h,1805.45,1808.33,1805.19,1805.61,7096.586,2023-05-13 11:00:00.000,2023-05-13 11:59:59.000
5709,ETHUSDT,1h,1805.62,1806.84,1798.56,1801.74,6484.971,2023-05-13 12:00:00.000,2023-05-13 12:59:59.000
5710,ETHUSDT,1h,1801.74,1806.1,1796.8,1797.94,12091,2023-05-13 13:00:00.000,2023-05-13 13:59:59.000
5711,ETHUSDT,1h,1797.94,1799.65,1796.84,1797.31,4379.146,2023-05-13 14:00:00.000,2023-05-13 14:59:59.000
5712,ETHUSDT,1h,1797.32,1806.1,1796.8,1802.98,7410.206,2023-05-13 15:00:00.000,2023-05-13 15:59:59.000
5713,ETHUSDT,1h,1802.98,1805.8,1801.24,1804.2,6073.388,2023-05-13 16:00:00.000,2023-05-13 16:59:59.000
5714,ETHUSDT,1h,1804.2,1809.36,1803,1807.42,7956.634,2023-05-13 17:00:00.000,2023-05-13 17:59:59.000
5715,ETHUSDT,1h,1807.43,1811.46,1803.33,1805.95,8313.501,2023-05-13 18:00:00.000,2023-05-13 18:59:59.000
5716,ETHUSDT,1h,1805.95,1806.93,1802.33,1803.78,6820.497,2023-05-13 19:00:00.000,2023-05-13 19:59:59.000
5717,ETHUSDT,1h,1803.79,1809.91,1797.54,1804.11,10220.27,2023-05-13 20:00:00.000,2023-05-13 20:59:59.000
5718,ETHUSDT,1h,1804.12,1807,1797.07,1801.23,10094.41,2023-05-13 21:00:00.000,2023-05-13 21:59:59.000
5719,ETHUSDT,1h,1801.22,1802.8,1785.23,1793.51,16014.24,2023-05-13 22:00:00.000,2023-05-13 22:59:59.000
5720,ETHUSDT,1h,1793.51,1798.5,1789.33,1795.9,10384.64,2023-05-13 23:00:00.000,2023-05-13 23:59:59.000
5721,ETHUSDT,1h,1795.91,1795.91,1791.12,1794.12,5459.263,2023-05-14 00:00:00.000,2023-05-14 00:59:59.000
5722,ETHUSDT,1h,1794.12,1798.49,1790.35,1793.55,11330.77,2023-05-14 01:00:00.000,2023-05-14 01:59:59.000
5723,ETHUSDT,1h,1793.56,1806.45,1786.12,1789.18,13081.39,2023-05-14 02:00:00.000,2023-05-14 02:59:59.000
5724,ETHUSDT,1h,1789.18,1800.58,1787.46,1792.83,10843.62,2023-05-14 03:00:00.000,2023-05-14 03:59:59.000
5725,ETHUSDT,1h,1792.84,1804.4,1792.38,1802.75,5907.962,2023-05-14 04:00:00.000,2023-05-14 04:59:59.000
5726,ETHUSDT,1h,1802.76,1804.89,1797.95,1799.84,6805.537,2023-05-14 05:00:00.000,2023-05-14 05:59:59.000
5727,ETHUSDT,1h,1799.84,1802.32,1797.29,1801.83,5917,2023-05-14 06:00:00.000,2023-05-14 06:59:59.000
5728,ETHUSDT,1h,1801.83,1804.72,1793.91,1795.11,6061.656,2023-05-14 07:00:00.000,2023-05-14 07:59:59.000
5729,ETHUSDT,1h,1795.12,1802,1789.82,1800.29,13737.07,2023-05-14 08:00:00.000,2023-05-14 08:59:59.000
5730,ETHUSDT,1h,1800.3,1801.59,1791.62,1794.8,6961.689,2023-05-14 09:00:00.000,2023-05-14 09:59:59.000
5731,ETHUSDT,1h,1794.79,1800.73,1793.66,1799.2,3829.651,2023-05-14 10:00:00.000,2023-05-14 10:59:59.000
5732,ETHUSDT,1h,1799.19,1805.8,1797.6,1803.89,5901.248,2023-05-14 11:00:00.000,2023-05-14 11:59:59.000
5733,ETHUSDT,1h,1803.88,1804.9,1800.94,1802.94,6005.414,2023-05-14 12:00:00.000,2023-05-14 12:59:59.000
5734,ETHUSDT,1h,1802.95,1805.38,1801.27,1802.92,4314.086,2023-05-14 13:00:00.000,2023-05-14 13:59:59.000
5735,ETHUSDT,1h,1802.93,1809.84,1802.92,1805.83,10795.34,2023-05-14 14:00:00.000,2023-05-14 14:59:59.000
5736,ETHUSDT,1h,1805.83,1809.31,1804.41,1805.21,5197.298,2023-05-14 15:00:00.000,2023-05-14 15:59:59.000
5737,ETHUSDT,1h,1805.21,1805.74,1801.84,1802.8,5085.864,2023-05-14 16:00:00.000,2023-05-14 16:59:59.000
5738,ETHUSDT,1h,1802.79,1806.79,1799.91,1803.62,6874.175,2023-05-14 17:00:00.000,2023-05-14 17:59:59.000
5739,ETHUSDT,1h,1803.61,1803.99,1800.67,1802.19,4494.547,2023-05-14 18:00:00.000,2023-05-14 18:59:59.000
5740,ETHUSDT,1h,1802.19,1803.57,1800.2,1802.05,3600.751,2023-05-14 19:00:00.000,2023-05-14 19:59:59.000
5741,ETHUSDT,1h,1802.04,1808.75,1797.5,1808.3,9322.752,2023-05-14 20:00:00.000,2023-05-14 20:59:59.000
5742,ETHUSDT,1h,1808.29,1813.21,1803.33,1810.61,11853.83,2023-05-14 21:00:00.000,2023-05-14 21:59:59.000
5743,ETHUSDT,1h,1810.61,1812.98,1804.88,1809.1,9056.501,2023-05-14 22:00:00.000,2023-05-14 22:59:59.000
5744,ETHUSDT,1h,1809.1,1824,1808.45,1819.05,29757.24,2023-05-14 23:00:00.000,2023-05-14 23:59:59.000
5745,ETHUSDT,1h,1819.06,1821.87,1806.02,1807.69,16547.27,2023-05-15 00:00:00.000,2023-05-15 00:59:59.000
5746,ETHUSDT,1h,1807.7,1809.8,1803.34,1806.36,9752.774,2023-05-15 01:00:00.000,2023-05-15 01:59:59.000
5747,ETHUSDT,1h,1806.37,1806.37,1795.1,1801.63,13473.99,2023-05-15 02:00:00.000,2023-05-15 02:59:59.000
5748,ETHUSDT,1h,1801.63,1802.4,1792.4,1796.32,13160.13,2023-05-15 03:00:00.000,2023-05-15 03:59:59.000
5749,ETHUSDT,1h,1796.32,1799.71,1791.45,1798.47,9524.514,2023-05-15 04:00:00.000,2023-05-15 04:59:59.000
5750,ETHUSDT,1h,1798.47,1800.6,1794.64,1799.69,6638.299,2023-05-15 05:00:00.000,2023-05-15 05:59:59.000
5751,ETHUSDT,1h,1799.69,1802.41,1795.03,1800.02,6708.877,2023-05-15 06:00:00.000,2023-05-15 06:59:59.000
5752,ETHUSDT,1h,1800.01,1801.77,1795.81,1799.21,5507.777,2023-05-15 07:00:00.000,2023-05-15 07:59:59.000
5753,ETHUSDT,1h,1799.2,1800.36,1785.05,1790.63,26417.17,2023-05-15 08:00:00.000,2023-05-15 08:59:59.000
5754,ETHUSDT,1h,1790.64,1829.93,1789.16,1823.7,51736.07,2023-05-15 09:00:00.000,2023-05-15 09:59:59.000
5755,ETHUSDT,1h,1823.7,1828.38,1820.02,1823.2,20031.36,2023-05-15 10:00:00.000,2023-05-15 10:59:59.000
5756,ETHUSDT,1h,1823.2,1835.85,1823.15,1826.09,21210.72,2023-05-15 11:00:00.000,2023-05-15 11:59:59.000
5757,ETHUSDT,1h,1826.1,1832.92,1823.27,1828.01,11972.92,2023-05-15 12:00:00.000,2023-05-15 12:59:59.000
5758,ETHUSDT,1h,1828.01,1831.1,1819.21,1825.73,20828.69,2023-05-15 13:00:00.000,2023-05-15 13:59:59.000
5759,ETHUSDT,1h,1825.73,1834.28,1822.81,1832.2,26441.99,2023-05-15 14:00:00.000,2023-05-15 14:59:59.000
5760,ETHUSDT,1h,1832.21,1834.47,1826.99,1828.72,9295.396,2023-05-15 15:00:00.000,2023-05-15 15:59:59.000
5761,ETHUSDT,1h,1828.73,1832.55,1827,1831.61,9793.657,2023-05-15 16:00:00.000,2023-05-15 16:59:59.000
5762,ETHUSDT,1h,1831.6,1836.06,1825.64,1828.66,11229.53,2023-05-15 17:00:00.000,2023-05-15 17:59:59.000
5763,ETHUSDT,1h,1828.65,1829.32,1825.75,1828.73,5587.969,2023-05-15 18:00:00.000,2023-05-15 18:59:59.000
5764,ETHUSDT,1h,1828.74,1830.6,1823.87,1824.39,9253.367,2023-05-15 19:00:00.000,2023-05-15 19:59:59.000
5765,ETHUSDT,1h,1824.39,1828.34,1823.74,1826.29,7784.677,2023-05-15 20:00:00.000,2023-05-15 20:59:59.000
5766,ETHUSDT,1h,1826.29,1828.6,1821.08,1823.99,11777.08,2023-05-15 21:00:00.000,2023-05-15 21:59:59.000
5767,ETHUSDT,1h,1823.99,1836.28,1812.97,1824.64,25641.19,2023-05-15 22:00:00.000,2023-05-15 22:59:59.000
5768,ETHUSDT,1h,1824.63,1830.38,1821.67,1827.84,10947.3,2023-05-15 23:00:00.000,2023-05-15 23:59:59.000
5769,ETHUSDT,1h,1827.85,1839.2,1826.4,1834.24,28705.69,2023-05-16 00:00:00.000,2023-05-16 00:59:59.000
5770,ETHUSDT,1h,1834.25,1846.7,1828.7,1833.92,30366.38,2023-05-16 01:00:00.000,2023-05-16 01:59:59.000
5771,ETHUSDT,1h,1833.92,1835,1826.39,1829.66,9685.696,2023-05-16 02:00:00.000,2023-05-16 02:59:59.000
5772,ETHUSDT,1h,1829.67,1831,1823.73,1828.74,8673.888,2023-05-16 03:00:00.000,2023-05-16 03:59:59.000
5773,ETHUSDT,1h,1828.74,1829.75,1824.4,1825.64,5863.583,2023-05-16 04:00:00.000,2023-05-16 04:59:59.000
5774,ETHUSDT,1h,1825.65,1826.26,1823.76,1825.1,4503.759,2023-05-16 05:00:00.000,2023-05-16 05:59:59.000
5775,ETHUSDT,1h,1825.11,1825.63,1819.49,1823.18,8185.064,2023-05-16 06:00:00.000,2023-05-16 06:59:59.000
5776,ETHUSDT,1h,1823.17,1823.25,1813,1816.2,12238.76,2023-05-16 07:00:00.000,2023-05-16 07:59:59.000
5777,ETHUSDT,1h,1816.21,1822.69,1803.67,1813.02,18100.6,2023-05-16 08:00:00.000,2023-05-16 08:59:59.000
5778,ETHUSDT,1h,1813.02,1815.59,1796.2,1806.66,40796.32,2023-05-16 09:00:00.000,2023-05-16 09:59:59.000
5779,ETHUSDT,1h,1806.65,1810.11,1804.04,1809.9,9094.608,2023-05-16 10:00:00.000,2023-05-16 10:59:59.000
5780,ETHUSDT,1h,1809.89,1814.74,1809,1813.53,11146.6,2023-05-16 11:00:00.000,2023-05-16 11:59:59.000
5781,ETHUSDT,1h,1813.53,1814.92,1810.7,1812.3,5709.112,2023-05-16 12:00:00.000,2023-05-16 12:59:59.000
5782,ETHUSDT,1h,1812.3,1814.93,1809.06,1810.75,6818.358,2023-05-16 13:00:00.000,2023-05-16 13:59:59.000
5783,ETHUSDT,1h,1810.75,1813.25,1806.03,1811.83,7725.9,2023-05-16 14:00:00.000,2023-05-16 14:59:59.000
5784,ETHUSDT,1h,1811.83,1823.61,1811.67,1822.68,24396.1,2023-05-16 15:00:00.000,2023-05-16 15:59:59.000
5785,ETHUSDT,1h,1822.68,1827.18,1818.09,1819.8,13761.55,2023-05-16 16:00:00.000,2023-05-16 16:59:59.000
5786,ETHUSDT,1h,1819.8,1821.22,1815.6,1816.88,9708.68,2023-05-16 17:00:00.000,2023-05-16 17:59:59.000
5787,ETHUSDT,1h,1816.87,1817.68,1811.67,1812.66,11740.77,2023-05-16 18:00:00.000,2023-05-16 18:59:59.000
5788,ETHUSDT,1h,1812.66,1820,1811.93,1816.53,6467.355,2023-05-16 19:00:00.000,2023-05-16 19:59:59.000
5789,ETHUSDT,1h,1816.54,1823.24,1810,1818.92,16401.45,2023-05-16 20:00:00.000,2023-05-16 20:59:59.000
5790,ETHUSDT,1h,1818.93,1821.6,1813.36,1814.2,13489.53,2023-05-16 21:00:00.000,2023-05-16 21:59:59.000
5791,ETHUSDT,1h,1814.2,1818.14,1810.71,1816.21,17254.14,2023-05-16 22:00:00.000,2023-05-16 22:59:59.000
5792,ETHUSDT,1h,1816.21,1822.98,1816.21,1820.2,12184.16,2023-05-16 23:00:00.000,2023-05-16 23:59:59.000
5793,ETHUSDT,1h,1820.2,1829.76,1817.82,1823.72,17186.17,2023-05-17 00:00:00.000,2023-05-17 00:59:59.000
5794,ETHUSDT,1h,1823.73,1828.8,1816.32,1827.24,13455.71,2023-05-17 01:00:00.000,2023-05-17 01:59:59.000
5795,ETHUSDT,1h,1827.24,1832.64,1822.58,1825.91,14832.95,2023-05-17 02:00:00.000,2023-05-17 02:59:59.000
5796,ETHUSDT,1h,1825.91,1827.26,1814.34,1816.8,11837.4,2023-05-17 03:00:00.000,2023-05-17 03:59:59.000
5797,ETHUSDT,1h,1816.79,1823.6,1814.84,1821.25,7389.214,2023-05-17 04:00:00.000,2023-05-17 04:59:59.000
5798,ETHUSDT,1h,1821.24,1829.34,1818.49,1825.89,7445.335,2023-05-17 05:00:00.000,2023-05-17 05:59:59.000
5799,ETHUSDT,1h,1825.89,1827.91,1822.77,1823.4,7418.004,2023-05-17 06:00:00.000,2023-05-17 06:59:59.000
5800,ETHUSDT,1h,1823.41,1826.32,1819.63,1824.21,6878.665,2023-05-17 07:00:00.000,2023-05-17 07:59:59.000
5801,ETHUSDT,1h,1824.21,1827.51,1817.71,1825.43,10048.27,2023-05-17 08:00:00.000,2023-05-17 08:59:59.000
5802,ETHUSDT,1h,1825.44,1837.5,1823.64,1831.34,15025.82,2023-05-17 09:00:00.000,2023-05-17 09:59:59.000
5803,ETHUSDT,1h,1831.34,1831.9,1823.05,1823.21,9101.765,2023-05-17 10:00:00.000,2023-05-17 10:59:59.000
5804,ETHUSDT,1h,1823.2,1826.46,1822.28,1823.82,5396.999,2023-05-17 11:00:00.000,2023-05-17 11:59:59.000
5805,ETHUSDT,1h,1823.81,1826.69,1823.01,1824.21,5944.558,2023-05-17 12:00:00.000,2023-05-17 12:59:59.000
5806,ETHUSDT,1h,1824.21,1824.21,1818.28,1818.76,7941.331,2023-05-17 13:00:00.000,2023-05-17 13:59:59.000
5807,ETHUSDT,1h,1818.75,1819.32,1815,1818.14,8199.28,2023-05-17 14:00:00.000,2023-05-17 14:59:59.000
5808,ETHUSDT,1h,1818.14,1821.22,1803.33,1807.75,18743.16,2023-05-17 15:00:00.000,2023-05-17 15:59:59.000
5809,ETHUSDT,1h,1807.74,1808.56,1802.12,1805.96,22569.17,2023-05-17 16:00:00.000,2023-05-17 16:59:59.000
5810,ETHUSDT,1h,1805.95,1807.88,1800.87,1806.98,20294.14,2023-05-17 17:00:00.000,2023-05-17 17:59:59.000
5811,ETHUSDT,1h,1806.98,1807.52,1803.43,1806.04,7895.494,2023-05-17 18:00:00.000,2023-05-17 18:59:59.000
5812,ETHUSDT,1h,1806.03,1806.04,1788.1,1790.2,30624.13,2023-05-17 19:00:00.000,2023-05-17 19:59:59.000
5813,ETHUSDT,1h,1790.2,1797.83,1788.43,1794.47,13987.25,2023-05-17 20:00:00.000,2023-05-17 20:59:59.000
5814,ETHUSDT,1h,1794.47,1799.89,1789.01,1790.46,13524.08,2023-05-17 21:00:00.000,2023-05-17 21:59:59.000
5815,ETHUSDT,1h,1790.45,1800.35,1783.68,1798.14,22674.05,2023-05-17 22:00:00.000,2023-05-17 22:59:59.000
5816,ETHUSDT,1h,1798.13,1800.2,1792.66,1797.24,11174.51,2023-05-17 23:00:00.000,2023-05-17 23:59:59.000
5817,ETHUSDT,1h,1797.24,1806.52,1794.68,1804.25,18292.25,2023-05-18 00:00:00.000,2023-05-18 00:59:59.000
5818,ETHUSDT,1h,1804.25,1821.49,1800.84,1815.99,21889.54,2023-05-18 01:00:00.000,2023-05-18 01:59:59.000
5819,ETHUSDT,1h,1816,1824.74,1815.99,1818.41,18960.25,2023-05-18 02:00:00.000,2023-05-18 02:59:59.000
5820,ETHUSDT,1h,1818.41,1833.93,1818.39,1828.1,28881.83,2023-05-18 03:00:00.000,2023-05-18 03:59:59.000
5821,ETHUSDT,1h,1828.11,1835.37,1822.92,1826.59,13694.36,2023-05-18 04:00:00.000,2023-05-18 04:59:59.000
5822,ETHUSDT,1h,1826.6,1830.25,1822.2,1823.58,10578.58,2023-05-18 05:00:00.000,2023-05-18 05:59:59.000
5823,ETHUSDT,1h,1823.59,1825.66,1819.26,1820.32,8106.995,2023-05-18 06:00:00.000,2023-05-18 06:59:59.000
5824,ETHUSDT,1h,1820.32,1824.2,1820.31,1822.12,8550.186,2023-05-18 07:00:00.000,2023-05-18 07:59:59.000
5825,ETHUSDT,1h,1822.12,1824.58,1818.28,1820.69,8930.303,2023-05-18 08:00:00.000,2023-05-18 08:59:59.000
5826,ETHUSDT,1h,1820.69,1824.97,1818.83,1820.31,6403.032,2023-05-18 09:00:00.000,2023-05-18 09:59:59.000
5827,ETHUSDT,1h,1820.3,1826.82,1818.8,1825.59,6184.691,2023-05-18 10:00:00.000,2023-05-18 10:59:59.000
5828,ETHUSDT,1h,1825.58,1827.82,1823.81,1826.59,7435.363,2023-05-18 11:00:00.000,2023-05-18 11:59:59.000
5829,ETHUSDT,1h,1826.58,1827.05,1822.61,1823.25,5622.2,2023-05-18 12:00:00.000,2023-05-18 12:59:59.000
5830,ETHUSDT,1h,1823.24,1824.47,1818.85,1819.4,6616.49,2023-05-18 13:00:00.000,2023-05-18 13:59:59.000
5831,ETHUSDT,1h,1819.41,1820.55,1814.92,1817.64,8309.39,2023-05-18 14:00:00.000,2023-05-18 14:59:59.000
5832,ETHUSDT,1h,1817.65,1831.92,1817.64,1827.1,14292.94,2023-05-18 15:00:00.000,2023-05-18 15:59:59.000
5833,ETHUSDT,1h,1827.1,1830,1824.86,1826.38,8169.911,2023-05-18 16:00:00.000,2023-05-18 16:59:59.000
5834,ETHUSDT,1h,1826.38,1828.61,1824.48,1826.45,7002.271,2023-05-18 17:00:00.000,2023-05-18 17:59:59.000
5835,ETHUSDT,1h,1826.45,1828.43,1825.14,1826.48,5839.848,2023-05-18 18:00:00.000,2023-05-18 18:59:59.000
5836,ETHUSDT,1h,1826.48,1826.78,1823.24,1825.43,5098.831,2023-05-18 19:00:00.000,2023-05-18 19:59:59.000
5837,ETHUSDT,1h,1825.44,1827.18,1817.78,1818.52,11239.71,2023-05-18 20:00:00.000,2023-05-18 20:59:59.000
5838,ETHUSDT,1h,1818.53,1820.31,1812.62,1818.28,14475.76,2023-05-18 21:00:00.000,2023-05-18 21:59:59.000
5839,ETHUSDT,1h,1818.29,1824.34,1805.11,1816.92,18726.84,2023-05-18 22:00:00.000,2023-05-18 22:59:59.000
5840,ETHUSDT,1h,1816.92,1820.78,1806.64,1807.99,14408.34,2023-05-18 23:00:00.000,2023-05-18 23:59:59.000
5841,ETHUSDT,1h,1807.99,1812.7,1806.95,1809.76,11702.47,2023-05-19 00:00:00.000,2023-05-19 00:59:59.000
5842,ETHUSDT,1h,1809.76,1811.46,1771.12,1778.44,43032.6,2023-05-19 01:00:00.000,2023-05-19 01:59:59.000
5843,ETHUSDT,1h,1778.44,1788.71,1773.07,1785.71,23965.7,2023-05-19 02:00:00.000,2023-05-19 02:59:59.000
5844,ETHUSDT,1h,1785.7,1801.26,1783.32,1795.2,16854.1,2023-05-19 03:00:00.000,2023-05-19 03:59:59.000
5845,ETHUSDT,1h,1795.2,1800.19,1793.57,1796.75,7722.286,2023-05-19 04:00:00.000,2023-05-19 04:59:59.000
5846,ETHUSDT,1h,1796.74,1821.36,1796.74,1814.67,20286.05,2023-05-19 05:00:00.000,2023-05-19 05:59:59.000
5847,ETHUSDT,1h,1814.67,1815.73,1807.8,1808.76,10116.62,2023-05-19 06:00:00.000,2023-05-19 06:59:59.000
5848,ETHUSDT,1h,1808.77,1808.77,1799.73,1800.56,11319.58,2023-05-19 07:00:00.000,2023-05-19 07:59:59.000
5849,ETHUSDT,1h,1800.56,1807.59,1798.43,1804.15,11638.21,2023-05-19 08:00:00.000,2023-05-19 08:59:59.000
5850,ETHUSDT,1h,1804.15,1806.87,1796.81,1799.3,8355.075,2023-05-19 09:00:00.000,2023-05-19 09:59:59.000
5851,ETHUSDT,1h,1799.29,1802,1797.28,1800.26,4932.765,2023-05-19 10:00:00.000,2023-05-19 10:59:59.000
5852,ETHUSDT,1h,1800.27,1803.56,1797.92,1801.35,5823.228,2023-05-19 11:00:00.000,2023-05-19 11:59:59.000
5853,ETHUSDT,1h,1801.35,1804.68,1799.13,1804.68,5153.532,2023-05-19 12:00:00.000,2023-05-19 12:59:59.000
5854,ETHUSDT,1h,1804.68,1806.67,1803.22,1805.4,7563.039,2023-05-19 13:00:00.000,2023-05-19 13:59:59.000
5855,ETHUSDT,1h,1805.41,1808.94,1803.71,1807.32,9531.999,2023-05-19 14:00:00.000,2023-05-19 14:59:59.000
5856,ETHUSDT,1h,1807.32,1810.53,1805.61,1805.62,8927.034,2023-05-19 15:00:00.000,2023-05-19 15:59:59.000
5857,ETHUSDT,1h,1805.61,1810.15,1805.26,1808.34,6711.142,2023-05-19 16:00:00.000,2023-05-19 16:59:59.000
5858,ETHUSDT,1h,1808.34,1811.4,1806.67,1807.58,6358.246,2023-05-19 17:00:00.000,2023-05-19 17:59:59.000
5859,ETHUSDT,1h,1807.58,1811.87,1805.95,1806.99,8595.317,2023-05-19 18:00:00.000,2023-05-19 18:59:59.000
5860,ETHUSDT,1h,1807,1809.36,1804.99,1807.5,9780.486,2023-05-19 19:00:00.000,2023-05-19 19:59:59.000
5861,ETHUSDT,1h,1807.5,1818.28,1807.5,1814.75,16602.29,2023-05-19 20:00:00.000,2023-05-19 20:59:59.000
5862,ETHUSDT,1h,1814.74,1818.8,1812.73,1814.86,13514,2023-05-19 21:00:00.000,2023-05-19 21:59:59.000
5863,ETHUSDT,1h,1814.87,1815.25,1807.23,1811.14,13499.5,2023-05-19 22:00:00.000,2023-05-19 22:59:59.000
5864,ETHUSDT,1h,1811.15,1829.54,1800.81,1815.45,50604.58,2023-05-19 23:00:00.000,2023-05-19 23:59:59.000
5865,ETHUSDT,1h,1815.46,1818.8,1811.25,1812.21,12164.13,2023-05-20 00:00:00.000,2023-05-20 00:59:59.000
5866,ETHUSDT,1h,1812.21,1822.87,1810.42,1818.93,11763.31,2023-05-20 01:00:00.000,2023-05-20 01:59:59.000
5867,ETHUSDT,1h,1818.92,1822.2,1815.92,1817.4,8349.432,2023-05-20 02:00:00.000,2023-05-20 02:59:59.000
5868,ETHUSDT,1h,1817.39,1817.4,1806.97,1811.44,9427.66,2023-05-20 03:00:00.000,2023-05-20 03:59:59.000
5869,ETHUSDT,1h,1811.44,1815.82,1809.41,1812.08,5198.188,2023-05-20 04:00:00.000,2023-05-20 04:59:59.000
5870,ETHUSDT,1h,1812.08,1815.05,1811.8,1813.82,2660.546,2023-05-20 05:00:00.000,2023-05-20 05:59:59.000
5871,ETHUSDT,1h,1813.82,1814.75,1812.33,1812.34,3700.614,2023-05-20 06:00:00.000,2023-05-20 06:59:59.000
5872,ETHUSDT,1h,1812.34,1814.16,1811.05,1812.32,2262.152,2023-05-20 07:00:00.000,2023-05-20 07:59:59.000
