Sid,Symbol,HighValue,LowValue,OpenValue,CloseValue,Volumn,Period,StartTime,EndTime,StartPoint,HistroyHigh,NewHigh,PeriodLow,HistoryLow,NewLow,PeriodHigh,PeriodMean,Buy,BuyInv,BuyWinRate,BuyInvWinRate
19761,ETHUSDT,1919.22,1849.69,1849.7,1891.99,215406.1,4h,2021-02-18 08:00:00.000,2021-02-18 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19762,ETHUSDT,1910,1879.24,1892.45,1898.85,120715.3,4h,2021-02-18 12:00:00.000,2021-02-18 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19763,ETHUSDT,1929,1882.13,1898.9,1900.41,176924.5,4h,2021-02-18 16:00:00.000,2021-02-18 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19764,ETHUSDT,1925,1881.07,1900.61,1907.91,175796.4,4h,2021-02-18 20:00:00.000,2021-02-18 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19765,ETHUSDT,1940,1906.44,1908.16,1922.55,127186.5,4h,2021-02-19 00:00:00.000,2021-02-19 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19766,ETHUSDT,1950.5,1914,1922.48,1939.61,121198.3,4h,2021-02-19 04:00:00.000,2021-02-19 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19767,ETHUSDT,1952,1891,1938.91,1910.21,150403,4h,2021-02-19 08:00:00.000,2021-02-19 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19768,ETHUSDT,1926.91,1895.8,1910.22,1919.1,114567.6,4h,2021-02-19 12:00:00.000,2021-02-19 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19769,ETHUSDT,1942.77,1904.02,1919.1,1934.38,128561.1,4h,2021-02-19 16:00:00.000,2021-02-19 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19770,ETHUSDT,1940.37,1914.11,1934.39,1929.91,153019.3,4h,2021-02-19 20:00:00.000,2021-02-19 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19771,ETHUSDT,1972.82,1930.07,1930.07,1952.88,141127.8,4h,2021-02-20 00:00:00.000,2021-02-20 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19772,ETHUSDT,1966.54,1945.6,1952.84,1955,105725.6,4h,2021-02-20 04:00:00.000,2021-02-20 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19773,ETHUSDT,2021.68,1922.51,1955.46,2018.93,256409.2,4h,2021-02-20 08:00:00.000,2021-02-20 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19774,ETHUSDT,2042.34,1980,2018.43,1984.73,193255.3,4h,2021-02-20 12:00:00.000,2021-02-20 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19775,ETHUSDT,2013.54,1984.8,1984.8,1999.58,140933.5,4h,2021-02-20 16:00:00.000,2021-02-20 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19776,ETHUSDT,2036.9,1959.07,1999.57,1978.79,236498.6,4h,2021-02-20 20:00:00.000,2021-02-20 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19777,ETHUSDT,2022,1975.52,1978.69,1992.56,132820.9,4h,2021-02-21 00:00:00.000,2021-02-21 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19778,ETHUSDT,1994.67,1803.14,1992.56,1913,301398.5,4h,2021-02-21 04:00:00.000,2021-02-21 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19779,ETHUSDT,1956,1883.01,1912.9,1933.71,156943.8,4h,2021-02-21 08:00:00.000,2021-02-21 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19780,ETHUSDT,1953.76,1905.05,1933.71,1912.69,114407.1,4h,2021-02-21 12:00:00.000,2021-02-21 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19781,ETHUSDT,1975.32,1900.19,1913.08,1961.62,136697.7,4h,2021-02-21 16:00:00.000,2021-02-21 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19782,ETHUSDT,1969.8,1936.01,1961.62,1959.9,126282.3,4h,2021-02-21 20:00:00.000,2021-02-21 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19783,ETHUSDT,1976.31,1938,1959.82,1966.13,106766.1,4h,2021-02-22 00:00:00.000,2021-02-22 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19784,ETHUSDT,1966.05,1901.2,1966.05,1933.53,115471.2,4h,2021-02-22 04:00:00.000,2021-02-22 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19785,ETHUSDT,1936.29,1860.15,1933.54,1870.36,177214.7,4h,2021-02-22 08:00:00.000,2021-02-22 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19786,ETHUSDT,1891.04,1835,1870.35,1886.63,181898.5,4h,2021-02-22 12:00:00.000,2021-02-22 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19787,ETHUSDT,1889.74,1775.11,1886.61,1802.65,270156.6,4h,2021-02-22 16:00:00.000,2021-02-22 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19788,ETHUSDT,1808.19,1551,1802.5,1733.29,703543.4,4h,2021-02-22 20:00:00.000,2021-02-22 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19789,ETHUSDT,1765,1659,1733.33,1746.42,306309.6,4h,2021-02-23 00:00:00.000,2021-02-23 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19790,ETHUSDT,1803.59,1741,1746.41,1777.58,168122.2,4h,2021-02-23 04:00:00.000,2021-02-23 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19791,ETHUSDT,1782.39,1657.56,1777.42,1679.91,267125.8,4h,2021-02-23 08:00:00.000,2021-02-23 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19792,ETHUSDT,1696,1555,1679.79,1586.64,448422.6,4h,2021-02-23 12:00:00.000,2021-02-23 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19793,ETHUSDT,1600,1355,1586.64,1453.07,890131.2,4h,2021-02-23 16:00:00.000,2021-02-23 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19794,ETHUSDT,1601.04,1425.76,1453.09,1573.99,515904.2,4h,2021-02-23 20:00:00.000,2021-02-23 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19795,ETHUSDT,1608.37,1446.07,1573.99,1447.64,261193.5,4h,2021-02-24 00:00:00.000,2021-02-24 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19796,ETHUSDT,1579.36,1434.2,1447.89,1577.89,165060.6,4h,2021-02-24 04:00:00.000,2021-02-24 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19797,ETHUSDT,1640.56,1500.2,1577.79,1636.57,239838.6,4h,2021-02-24 08:00:00.000,2021-02-24 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19798,ETHUSDT,1653.69,1608.04,1636.77,1642.33,207165.6,4h,2021-02-24 12:00:00.000,2021-02-24 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19799,ETHUSDT,1712.7,1630.45,1642.33,1677.41,233674.3,4h,2021-02-24 16:00:00.000,2021-02-24 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19800,ETHUSDT,1707.65,1588.81,1677.39,1660.45,332980.3,4h,2021-02-24 20:00:00.000,2021-02-24 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19801,ETHUSDT,1677.18,1595.84,1660.46,1599.2,209392.3,4h,2021-02-25 00:00:00.000,2021-02-25 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19802,ETHUSDT,1629.41,1555,1599.2,1623.39,161337.6,4h,2021-02-25 04:00:00.000,2021-02-25 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19803,ETHUSDT,1657.89,1602.11,1623.16,1603.87,139473.8,4h,2021-02-25 08:00:00.000,2021-02-25 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19804,ETHUSDT,1647.17,1586.64,1603.87,1633.8,156761.4,4h,2021-02-25 12:00:00.000,2021-02-25 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19805,ETHUSDT,1638.23,1577.88,1633.69,1621.93,155786.2,4h,2021-02-25 16:00:00.000,2021-02-25 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19806,ETHUSDT,1671.59,1612.03,1621.84,1627.57,190930.3,4h,2021-02-25 20:00:00.000,2021-02-25 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19807,ETHUSDT,1636.99,1567.08,1627.37,1585.3,157488.5,4h,2021-02-26 00:00:00.000,2021-02-26 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19808,ETHUSDT,1587.84,1459.16,1585.24,1481.75,232230.7,4h,2021-02-26 04:00:00.000,2021-02-26 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19809,ETHUSDT,1515.19,1448,1482.08,1491.25,274724.2,4h,2021-02-26 08:00:00.000,2021-02-26 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19810,ETHUSDT,1530.76,1400,1491.13,1430.39,334256.9,4h,2021-02-26 12:00:00.000,2021-02-26 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19811,ETHUSDT,1494.31,1430.39,1430.59,1483.74,209420.7,4h,2021-02-26 16:00:00.000,2021-02-26 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19812,ETHUSDT,1541.39,1457.46,1483.74,1532.48,180075.7,4h,2021-02-26 20:00:00.000,2021-02-26 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19813,ETHUSDT,1562.25,1474.1,1532.46,1479.5,171552.1,4h,2021-02-27 00:00:00.000,2021-02-27 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19814,ETHUSDT,1484.86,1410.33,1479.69,1444.59,185943.8,4h,2021-02-27 04:00:00.000,2021-02-27 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19815,ETHUSDT,1517.3,1438.4,1444.56,1490.86,194438.1,4h,2021-02-27 08:00:00.000,2021-02-27 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19816,ETHUSDT,1529,1481.79,1490.84,1490.3,136790.9,4h,2021-02-27 12:00:00.000,2021-02-27 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19817,ETHUSDT,1493.33,1454.2,1490.32,1469.81,150279.2,4h,2021-02-27 16:00:00.000,2021-02-27 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19818,ETHUSDT,1494.98,1445,1470.02,1453.55,149810.3,4h,2021-02-27 20:00:00.000,2021-02-27 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19819,ETHUSDT,1515.02,1445.02,1453.57,1512,139862.4,4h,2021-02-28 00:00:00.000,2021-02-28 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19820,ETHUSDT,1523.48,1425,1511.99,1458.13,156242.1,4h,2021-02-28 04:00:00.000,2021-02-28 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19821,ETHUSDT,1468.75,1366.43,1458.27,1369.29,205459.2,4h,2021-02-28 08:00:00.000,2021-02-28 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19822,ETHUSDT,1398.01,1313.74,1369.29,1342.5,318218,4h,2021-02-28 12:00:00.000,2021-02-28 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19823,ETHUSDT,1384.53,1342.01,1342.43,1371.53,173253.9,4h,2021-02-28 16:00:00.000,2021-02-28 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19824,ETHUSDT,1379.9,1293.18,1371.67,1318.22,269136.2,4h,2021-02-28 20:00:00.000,2021-02-28 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19825,ETHUSDT,1395,1301.71,1318.29,1389.24,280190.7,4h,2021-03-01 00:00:00.000,2021-03-01 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19826,ETHUSDT,1442,1382.25,1388.96,1419.18,163949.7,4h,2021-03-01 04:00:00.000,2021-03-01 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19827,ETHUSDT,1456.88,1409.91,1418.67,1434.06,153113.8,4h,2021-03-01 08:00:00.000,2021-03-01 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19828,ETHUSDT,1451.92,1420.52,1434.06,1437.74,115720.7,4h,2021-03-01 12:00:00.000,2021-03-01 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19829,ETHUSDT,1531,1437.7,1437.74,1524.96,277769.9,4h,2021-03-01 16:00:00.000,2021-03-01 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19830,ETHUSDT,1555.32,1509.77,1524.95,1551.73,235136.3,4h,2021-03-01 20:00:00.000,2021-03-01 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19831,ETHUSDT,1565,1502.49,1551.75,1513.26,191474.3,4h,2021-03-02 00:00:00.000,2021-03-02 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19832,ETHUSDT,1572,1505,1513.35,1569.86,121480.1,4h,2021-03-02 04:00:00.000,2021-03-02 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19833,ETHUSDT,1602.9,1540,1570,1555.48,176457,4h,2021-03-02 08:00:00.000,2021-03-02 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19834,ETHUSDT,1583.26,1530.35,1555.7,1539.03,122227,4h,2021-03-02 12:00:00.000,2021-03-02 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19835,ETHUSDT,1573.46,1538.23,1538.9,1567.59,109282.9,4h,2021-03-02 16:00:00.000,2021-03-02 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19836,ETHUSDT,1592.84,1546.2,1567.59,1553.48,161008.5,4h,2021-03-02 20:00:00.000,2021-03-02 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19837,ETHUSDT,1563.94,1468.01,1553.3,1479.91,330020.5,4h,2021-03-03 00:00:00.000,2021-03-03 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19838,ETHUSDT,1493.79,1455.52,1479.8,1486.78,162146.5,4h,2021-03-03 04:00:00.000,2021-03-03 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19839,ETHUSDT,1526.86,1475.47,1486.79,1522.67,106997.2,4h,2021-03-03 08:00:00.000,2021-03-03 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19840,ETHUSDT,1576.2,1521.24,1522.68,1566.35,131024.4,4h,2021-03-03 12:00:00.000,2021-03-03 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19841,ETHUSDT,1614.78,1566.35,1566.35,1607.24,217630.1,4h,2021-03-03 16:00:00.000,2021-03-03 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19842,ETHUSDT,1656.94,1582.62,1607.28,1600.57,278431.4,4h,2021-03-03 20:00:00.000,2021-03-03 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19843,ETHUSDT,1635.96,1587,1600.58,1605.93,180530.6,4h,2021-03-04 00:00:00.000,2021-03-04 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19844,ETHUSDT,1613.44,1564.58,1605.93,1567.69,140232.6,4h,2021-03-04 04:00:00.000,2021-03-04 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19845,ETHUSDT,1624.87,1550,1567.68,1555.08,149180.8,4h,2021-03-04 08:00:00.000,2021-03-04 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19846,ETHUSDT,1572.24,1535.21,1555.06,1571.53,143085.2,4h,2021-03-04 12:00:00.000,2021-03-04 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19847,ETHUSDT,1589.68,1528.01,1571.56,1561.59,165663.9,4h,2021-03-04 16:00:00.000,2021-03-04 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19848,ETHUSDT,1602.53,1545.48,1561.62,1577.22,187438.1,4h,2021-03-04 20:00:00.000,2021-03-04 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19849,ETHUSDT,1599.84,1506.45,1576.4,1526.71,203721.1,4h,2021-03-05 00:00:00.000,2021-03-05 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19850,ETHUSDT,1547.8,1506.36,1526.83,1539.23,97276.59,4h,2021-03-05 04:00:00.000,2021-03-05 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19851,ETHUSDT,1541.65,1445.45,1539.22,1481.67,197825.5,4h,2021-03-05 08:00:00.000,2021-03-05 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19852,ETHUSDT,1487.21,1461.56,1481.53,1474.17,121446.6,4h,2021-03-05 12:00:00.000,2021-03-05 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19853,ETHUSDT,1481.77,1441.66,1474.04,1480.15,129732.2,4h,2021-03-05 16:00:00.000,2021-03-05 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19854,ETHUSDT,1514,1460.96,1480.24,1481.41,177930.9,4h,2021-03-05 20:00:00.000,2021-03-05 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19855,ETHUSDT,1537.64,1448.52,1481.27,1533.58,181567.9,4h,2021-03-06 00:00:00.000,2021-03-06 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19856,ETHUSDT,1548.96,1523.43,1533.58,1528.31,102283.2,4h,2021-03-06 04:00:00.000,2021-03-06 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19857,ETHUSDT,1549.19,1518.29,1528.08,1531.7,50635.84,4h,2021-03-06 08:00:00.000,2021-03-06 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19858,ETHUSDT,1592.77,1520.05,1531.73,1589.31,151769,4h,2021-03-06 12:00:00.000,2021-03-06 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19859,ETHUSDT,1598,1557.03,1589.7,1564.07,145062.1,4h,2021-03-06 16:00:00.000,2021-03-06 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19860,ETHUSDT,1566.05,1513.03,1564.08,1544.41,161079.7,4h,2021-03-06 20:00:00.000,2021-03-06 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19861,ETHUSDT,1627.85,1540.62,1544,1620.71,252386.6,4h,2021-03-07 00:00:00.000,2021-03-07 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19862,ETHUSDT,1671.58,1620.72,1620.72,1650.35,252367.8,4h,2021-03-07 04:00:00.000,2021-03-07 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19863,ETHUSDT,1687,1636.09,1650.68,1648.98,176496.3,4h,2021-03-07 08:00:00.000,2021-03-07 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19864,ETHUSDT,1687.41,1646.93,1648.99,1684.54,108598.1,4h,2021-03-07 12:00:00.000,2021-03-07 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19865,ETHUSDT,1696,1661.72,1684.54,1678.36,151175.2,4h,2021-03-07 16:00:00.000,2021-03-07 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19866,ETHUSDT,1680,1630.35,1678.37,1652,153478.5,4h,2021-03-07 20:00:00.000,2021-03-07 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19867,ETHUSDT,1677.61,1640.84,1651.99,1658.26,112346.3,4h,2021-03-08 00:00:00.000,2021-03-08 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19868,ETHUSDT,1734.16,1633,1658.16,1726.16,146376.4,4h,2021-03-08 04:00:00.000,2021-03-08 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19869,ETHUSDT,1752.5,1710.87,1726.46,1723.68,191696.2,4h,2021-03-08 08:00:00.000,2021-03-08 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19870,ETHUSDT,1755.22,1681.41,1723.7,1690.11,228443.3,4h,2021-03-08 12:00:00.000,2021-03-08 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19871,ETHUSDT,1727.74,1664.96,1690.25,1723.5,183085.6,4h,2021-03-08 16:00:00.000,2021-03-08 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19872,ETHUSDT,1751.21,1700,1723.61,1742.06,210014.2,4h,2021-03-08 20:00:00.000,2021-03-08 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19873,ETHUSDT,1780,1722.35,1742.1,1773.6,155569.7,4h,2021-03-09 00:00:00.000,2021-03-09 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19874,ETHUSDT,1843.59,1764.2,1773.61,1833.18,180902.5,4h,2021-03-09 04:00:00.000,2021-03-09 07:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19875,ETHUSDT,1859.61,1807.14,1833.22,1848,209728.8,4h,2021-03-09 08:00:00.000,2021-03-09 11:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19876,ETHUSDT,1852,1810.34,1848.01,1811.44,141014.9,4h,2021-03-09 12:00:00.000,2021-03-09 15:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19877,ETHUSDT,1840,1809.7,1812.26,1827.21,132694.8,4h,2021-03-09 16:00:00.000,2021-03-09 19:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19878,ETHUSDT,1841.33,1798.2,1827.25,1832.38,144078.6,4h,2021-03-09 20:00:00.000,2021-03-09 23:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19879,ETHUSDT,1847.31,1809.77,1832.37,1828.05,111923.5,4h,2021-03-10 00:00:00.000,2021-03-10 03:59:59.000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
