Sid,StartTime,HighValue,LowValue,OpenValue,CloseValue,Volumn
420524,2022-06-02 16:00:00.000,1844.13,1782.42,1826.58,1816.52,340905.8
420525,2022-06-03 00:00:00.000,1853.05,1800.71,1816.53,1834.08,212280.3
420526,2022-06-03 08:00:00.000,1843.91,1806.7,1834.09,1813.92,153171.6
420527,2022-06-03 16:00:00.000,1821.45,1737,1813.91,1763.32,405715.1
420528,2022-06-04 00:00:00.000,1795,1743,1763.32,1775.12,182395.8
420529,2022-06-04 08:00:00.000,1779.66,1748.43,1775.13,1769.11,123083.2
420530,2022-06-04 16:00:00.000,1789.26,1757.23,1769.1,1778.85,138001.4
420531,2022-06-05 00:00:00.000,1816,1767.3,1778.85,1804.58,127194.8
420532,2022-06-05 08:00:00.000,1810.97,1784.46,1804.58,1785.82,84644.71
420533,2022-06-05 16:00:00.000,1812.84,1773.05,1785.82,1811.41,114081.4
420534,2022-06-06 00:00:00.000,1830.17,1795.51,1811.42,1806.23,173248.4
420535,2022-06-06 08:00:00.000,1896.68,1804.35,1806.22,1893.77,300763.4
420536,2022-06-06 16:00:00.000,1920,1866,1893.76,1886.79,302209.4
420537,2022-06-07 00:00:00.000,1888.82,1843.72,1886.79,1859.84,201277.6
420538,2022-06-07 08:00:00.000,1862.81,1725.13,1859.84,1763.03,586075.4
420539,2022-06-07 16:00:00.000,1794.26,1736.17,1763.04,1781.55,317219.1
420540,2022-06-08 00:00:00.000,1874.98,1753.03,1781.54,1813.33,494303.6
420541,2022-06-08 08:00:00.000,1836.07,1765.28,1813.33,1806.4,411500.2
420542,2022-06-08 16:00:00.000,1838.77,1783.22,1806.4,1815.27,309576.9
420543,2022-06-09 00:00:00.000,1822,1771.53,1815.28,1791.88,220433.1
420544,2022-06-09 08:00:00.000,1812,1777.33,1791.88,1811.99,141339.7
420545,2022-06-09 16:00:00.000,1833,1779.01,1812,1799.35,239160.6
420546,2022-06-10 00:00:00.000,1818.42,1781.04,1799.35,1788.81,154810.7
420547,2022-06-10 08:00:00.000,1804.32,1745.01,1788.8,1788.63,171031.4
420548,2022-06-10 16:00:00.000,1795.25,1708.01,1788.63,1727.1,415355.4
420549,2022-06-11 00:00:00.000,1730.8,1655.93,1727.09,1662.91,368649
420550,2022-06-11 08:00:00.000,1682.21,1658.5,1662.91,1667.46,128283.1
420551,2022-06-11 16:00:00.000,1670.06,1501,1667.46,1517.6,714161.4
420552,2022-06-12 00:00:00.000,1578,1496.74,1517.61,1532.89,377880.8
420553,2022-06-12 08:00:00.000,1542.24,1423,1532.89,1471.26,575960.6
420554,2022-06-12 16:00:00.000,1547,1429,1471.26,1525.92,567840.3
420555,2022-06-13 00:00:00.000,1532.48,1433,1525.91,1434.84,419424.4
420556,2022-06-13 08:00:00.000,1455,1262.76,1434.84,1283.46,1315414
420557,2022-06-13 16:00:00.000,1288.95,1165.45,1283.07,1229.97,1725834
420558,2022-06-14 00:00:00.000,1284.33,1168.5,1229.75,1209.82,585103
420559,2022-06-14 08:00:00.000,1254,1075.8,1209.35,1241.16,1492593
420560,2022-06-14 16:00:00.000,1259.99,1154.37,1241.15,1250.67,848468.4
420561,2022-06-15 00:00:00.000,1268.45,1159.12,1250.66,1208.9,375432.1
420562,2022-06-15 08:00:00.000,1231.67,1082.37,1208.9,1094.38,718350.1
420563,2022-06-15 16:00:00.000,1164,1014.4,1094.38,1120.15,1294813
420564,2022-06-16 00:00:00.000,1250,1045,1120.17,1237.52,1101660
420565,2022-06-16 08:00:00.000,1257.85,1155.26,1237.53,1165.41,413374.1
420566,2022-06-16 16:00:00.000,1180.4,1082,1165.41,1114.41,613382.3
420567,2022-06-17 00:00:00.000,1134.09,1051.55,1114.41,1068.5,420630.4
420568,2022-06-17 08:00:00.000,1118,1051.11,1068.5,1099.31,515863.9
420569,2022-06-17 16:00:00.000,1113,1064.14,1099.31,1084.99,452226.5
420570,2022-06-18 00:00:00.000,1099.98,1070.93,1084.98,1086.94,252587.5
420571,2022-06-18 08:00:00.000,1097.58,988.95,1086.93,1003.78,539269.9
420572,2022-06-18 16:00:00.000,1017.48,975.21,1003.78,989.48,608733
420573,2022-06-19 00:00:00.000,1015,881.56,989.49,995.13,1160981
420574,2022-06-19 08:00:00.000,1009.54,936.15,995.12,955.72,578599.2
420575,2022-06-19 16:00:00.000,1078.4,953.3,955.73,1071.68,820374.9
420576,2022-06-20 00:00:00.000,1158.62,1043,1071.68,1128.53,619625.3
420577,2022-06-20 08:00:00.000,1132.75,1053,1128.53,1079.64,536732.1
420578,2022-06-20 16:00:00.000,1170,1076.79,1079.64,1134.55,740121.3
420579,2022-06-21 00:00:00.000,1138.69,1083.1,1134.55,1128.24,444919.6
420580,2022-06-21 08:00:00.000,1164.78,1109.23,1128.24,1148.56,460157.8
420581,2022-06-21 16:00:00.000,1194,1135.24,1148.55,1168.13,547063.6
420582,2022-06-22 00:00:00.000,1175.06,1113.49,1168.14,1125.85,298874
420583,2022-06-22 08:00:00.000,1127.33,1066.6,1125.86,1075.24,395170.6
420584,2022-06-22 16:00:00.000,1125,1069.24,1075.25,1075.02,522128.3
420585,2022-06-23 00:00:00.000,1088.89,1043.65,1075.02,1050.19,389661
420586,2022-06-23 08:00:00.000,1110,1045.3,1050.19,1091.7,387172.4
420587,2022-06-23 16:00:00.000,1131.55,1086.95,1091.7,1094.22,466968.6
420588,2022-06-24 00:00:00.000,1155,1082.78,1094.21,1144.72,424116.1
420589,2022-06-24 08:00:00.000,1168.4,1132,1144.71,1148.7,362408.1
420590,2022-06-24 16:00:00.000,1226.45,1142.97,1148.71,1197.98,602364.8
420591,2022-06-25 00:00:00.000,1245.43,1183.96,1197.98,1225.02,372364.7
420592,2022-06-25 08:00:00.000,1239.63,1204.02,1225.02,1234.4,260681.6
420593,2022-06-25 16:00:00.000,1242.3,1181.83,1234.41,1183.94,304734.5
420594,2022-06-26 00:00:00.000,1256.77,1180,1183.94,1242.36,296570.5
420595,2022-06-26 08:00:00.000,1252,1227.43,1242.31,1238.07,182011.3
420596,2022-06-26 16:00:00.000,1280,1211.86,1238.06,1223.39,416584.9
420597,2022-06-27 00:00:00.000,1249.93,1194.6,1223.39,1197.79,285588
420598,2022-06-27 08:00:00.000,1237,1195.82,1197.79,1227.66,261312.4
420599,2022-06-27 16:00:00.000,1238.93,1175,1227.66,1187.48,360832.3
420600,2022-06-28 00:00:00.000,1219,1172.49,1187.49,1192.51,246589.5
420601,2022-06-28 08:00:00.000,1214.63,1162.16,1192.51,1207.65,305759.4
420602,2022-06-28 16:00:00.000,1237.99,1182,1207.66,1183.69,427291
420603,2022-06-29 00:00:00.000,1193.73,1136.32,1183.7,1144.05,371014.8
420604,2022-06-29 08:00:00.000,1156.8,1114.5,1144.05,1130.59,337200.4
420605,2022-06-29 16:00:00.000,1142.44,1090.2,1130.59,1114.26,527493.4
420606,2022-06-30 00:00:00.000,1122.69,1087.42,1114.27,1100.21,430824
420607,2022-06-30 08:00:00.000,1106.62,1052.5,1100.21,1057.42,360568.7
420608,2022-06-30 16:00:00.000,1057.57,998,1057.42,1032.22,608184.9
420609,2022-07-01 00:00:00.000,1082.3,1005.24,1032.22,1071.01,451916.8
420610,2022-07-01 08:00:00.000,1117,1045.41,1071.02,1066.81,706204.8
420611,2022-07-01 16:00:00.000,1086.44,1033.44,1066.81,1056.86,550570.6
420612,2022-07-02 00:00:00.000,1092,1054.7,1056.86,1059.73,305479.7
420613,2022-07-02 08:00:00.000,1069.49,1033.77,1059.73,1042.08,232665.9
420614,2022-07-02 16:00:00.000,1064.79,1028.29,1042.08,1052.89,291344.4
420615,2022-07-03 00:00:00.000,1078.88,1049.49,1052.89,1067.01,190801.8
420616,2022-07-03 08:00:00.000,1088.34,1040.78,1067.01,1063.88,253375.7
420617,2022-07-03 16:00:00.000,1065.34,1040.97,1063.88,1050.61,171215.3
420618,2022-07-04 00:00:00.000,1087.33,1049.62,1050.61,1074.26,220155.4
420619,2022-07-04 08:00:00.000,1076.89,1045.37,1074.26,1050.83,195149.8
420620,2022-07-04 16:00:00.000,1135.36,1050.04,1050.84,1112.21,573430.3
420621,2022-07-05 00:00:00.000,1160.9,1103.38,1112.2,1151,381528.8
420622,2022-07-05 08:00:00.000,1174.9,1142.17,1151.01,1158.26,335026.1
420623,2022-07-05 16:00:00.000,1158.5,1076.34,1158.26,1092.95,584405.8
420624,2022-07-06 00:00:00.000,1170,1088.28,1092.95,1132.5,479529.5
420625,2022-07-06 08:00:00.000,1155.5,1111.44,1132.51,1139.36,418304.2
420626,2022-07-06 16:00:00.000,1155.7,1123,1139.36,1133.59,380284.1
420627,2022-07-07 00:00:00.000,1205,1132.39,1133.6,1186.57,413179.8
420628,2022-07-07 08:00:00.000,1189.81,1163.18,1186.57,1176.59,228469
420629,2022-07-07 16:00:00.000,1229.26,1173.06,1176.58,1220.37,411949.4
420630,2022-07-08 00:00:00.000,1254.29,1214.76,1220.37,1237.49,360897.7
420631,2022-07-08 08:00:00.000,1276.46,1231.15,1237.49,1241.28,335551.4
420632,2022-07-08 16:00:00.000,1244.78,1193.15,1241.29,1235.96,521825.4
420633,2022-07-09 00:00:00.000,1254.69,1209.82,1235.96,1214.04,332141.6
420634,2022-07-09 08:00:00.000,1227.4,1204.67,1214.03,1225.02,227453.5
420635,2022-07-09 16:00:00.000,1228.25,1205.27,1225.01,1215.24,164379.6
420636,2022-07-10 00:00:00.000,1235.4,1209.33,1215.23,1217.02,184504.1
420637,2022-07-10 08:00:00.000,1219.95,1182,1217.02,1189.54,286428.5
420638,2022-07-10 16:00:00.000,1194.13,1156.44,1189.54,1163.58,371107.7
420639,2022-07-11 00:00:00.000,1185.01,1153,1163.59,1168.36,360502.4
420640,2022-07-11 08:00:00.000,1171.29,1137.57,1168.37,1143.37,399428.7
420641,2022-07-11 16:00:00.000,1161.75,1128.56,1143.37,1143.68,398662.4
420642,2022-07-12 00:00:00.000,1156.77,1091.71,1143.67,1096.4,403561.2
420643,2022-07-12 08:00:00.000,1098.26,1062.71,1096.37,1069.07,338581.3
420644,2022-07-12 16:00:00.000,1083.49,1053.76,1069.07,1075.89,469186.1
420645,2022-07-13 00:00:00.000,1088.83,1033.46,1075.89,1038.58,453582.2
420646,2022-07-13 08:00:00.000,1072.48,1035.58,1038.58,1069.57,437522.4
420647,2022-07-13 16:00:00.000,1103.78,1006.32,1069.57,1060.21,1095041
420648,2022-07-14 00:00:00.000,1119.18,1049.21,1060.2,1115,503042.6
420649,2022-07-14 08:00:00.000,1127.19,1093.3,1115.01,1097.58,362118.7
420650,2022-07-14 16:00:00.000,1147.97,1072.11,1097.57,1140.95,600109.2
420651,2022-07-15 00:00:00.000,1214.65,1133.14,1140.96,1193.42,642874.1
420652,2022-07-15 08:00:00.000,1222.92,1181.05,1193.42,1211.85,438960.5
420653,2022-07-15 16:00:00.000,1237.58,1203.28,1211.86,1222.13,543697.1
420654,2022-07-16 00:00:00.000,1287.82,1203.72,1222.13,1231.25,483379.7
420655,2022-07-16 08:00:00.000,1235.24,1191.23,1231.25,1197.3,263795
420656,2022-07-16 16:00:00.000,1277.02,1193.22,1197.3,1274.33,345922.4
420657,2022-07-17 00:00:00.000,1422.91,1272.21,1274.34,1355.85,884092.5
420658,2022-07-17 08:00:00.000,1387,1328.17,1355.84,1361.67,358636.9
420659,2022-07-17 16:00:00.000,1376.54,1330.83,1361.66,1351.95,421054.3
420660,2022-07-18 00:00:00.000,1382.29,1319.04,1351.96,1338.65,466511.7
420661,2022-07-18 08:00:00.000,1475.66,1336.07,1338.65,1467.13,696725.6
420662,2022-07-18 16:00:00.000,1529.72,1452.52,1467.14,1521.35,680662.3
420663,2022-07-19 00:00:00.000,1597.47,1450,1521.34,1581.04,652530.9
420664,2022-07-19 08:00:00.000,1631,1493.11,1581.03,1510.58,815230.8
420665,2022-07-19 16:00:00.000,1577.28,1505.75,1510.59,1540.44,613639.8
420666,2022-07-20 00:00:00.000,1589.76,1526.01,1540.52,1542.32,417178.1
420667,2022-07-20 08:00:00.000,1579.8,1510.47,1542.33,1531.06,338422.4
420668,2022-07-20 16:00:00.000,1620.4,1526.67,1531.05,1596.53,539014.1
420669,2022-07-21 00:00:00.000,1597.58,1484.23,1596.52,1521.58,473740.9
420670,2022-07-21 08:00:00.000,1554.7,1463.56,1521.63,1488.01,386835.5
420671,2022-07-21 16:00:00.000,1520.95,1477.01,1488.01,1511.01,432240.1
420672,2022-07-22 00:00:00.000,1605.98,1508.99,1511.01,1575.45,428251.9
420673,2022-07-22 08:00:00.000,1614.02,1553.1,1575.45,1601.69,281173.7
420674,2022-07-22 16:00:00.000,1650.05,1569.05,1601.69,1574.91,592762.9
420675,2022-07-23 00:00:00.000,1591.99,1516.11,1574.9,1535.27,296786.5
420676,2022-07-23 08:00:00.000,1596.51,1523.45,1535.27,1578.35,237176.1
420677,2022-07-23 16:00:00.000,1588.35,1501.65,1578.35,1523.67,327208.6
420678,2022-07-24 00:00:00.000,1555.26,1488,1523.67,1548.67,286900.1
420679,2022-07-24 08:00:00.000,1619.99,1545.67,1548.66,1604.44,317362.8
420680,2022-07-24 16:00:00.000,1628.86,1573,1604.44,1612.61,353687.3
420681,2022-07-25 00:00:00.000,1664.34,1583.51,1612.61,1597.7,338885.8
420682,2022-07-25 08:00:00.000,1609.55,1498.95,1597.7,1522.12,473160.3
420683,2022-07-25 16:00:00.000,1553.79,1502.21,1522.12,1526.03,389899.4
420684,2022-07-26 00:00:00.000,1538.51,1435.58,1526.02,1440.79,555331.3
420685,2022-07-26 08:00:00.000,1450,1400.46,1440.79,1409.46,455136.2
420686,2022-07-26 16:00:00.000,1423.97,1363.87,1409.46,1368.68,374534.8
420687,2022-07-27 00:00:00.000,1454.11,1356.17,1368.67,1449.12,369972.7
420688,2022-07-27 08:00:00.000,1472,1420.83,1449.12,1464.47,306065.3
420689,2022-07-27 16:00:00.000,1496.99,1444.91,1464.47,1489.2,323918.3
420690,2022-07-28 00:00:00.000,1644.44,1477.4,1489.2,1635.74,883442.4
420691,2022-07-28 08:00:00.000,1677,1605.29,1635.74,1618.44,415345.4
420692,2022-07-28 16:00:00.000,1755,1593.27,1618.44,1728.31,693826.1
420693,2022-07-29 00:00:00.000,1784.79,1712.61,1728.32,1724.52,468973.6
420694,2022-07-29 08:00:00.000,1752.03,1696,1724.52,1715.36,291271
420695,2022-07-29 16:00:00.000,1744,1655.02,1715.35,1721.66,504700.5
420696,2022-07-30 00:00:00.000,1765.99,1663.44,1721.66,1721.68,409295.1
420697,2022-07-30 08:00:00.000,1735.31,1686.84,1721.68,1715.5,213588.8
420698,2022-07-30 16:00:00.000,1744.85,1678.25,1715.5,1736.84,292618.9
420699,2022-07-31 00:00:00.000,1737.49,1673.01,1736.84,1697,228924.9
420700,2022-07-31 08:00:00.000,1712.77,1686.4,1697,1697.93,137108.3
420701,2022-07-31 16:00:00.000,1724.19,1686.06,1697.93,1712.04,176758.4
420702,2022-08-01 00:00:00.000,1754.69,1666,1712.05,1678.12,382460.1
420703,2022-08-01 08:00:00.000,1704.68,1672.63,1678.12,1692.87,155103.5
420704,2022-08-01 16:00:00.000,1695.36,1636.47,1692.88,1672.6,305563
420705,2022-08-02 00:00:00.000,1673.59,1606.12,1672.59,1630.28,340900
420706,2022-08-02 08:00:00.000,1657.11,1566.17,1630.28,1593.52,321466.3
420707,2022-08-02 16:00:00.000,1637.99,1559.28,1593.52,1629.93,421143.5
420708,2022-08-03 00:00:00.000,1678,1622.02,1629.92,1630.91,339354.8
420709,2022-08-03 08:00:00.000,1643.99,1589.71,1630.91,1629.09,260319.9
420710,2022-08-03 16:00:00.000,1685.03,1628.66,1629.08,1655.86,296522.3
420711,2022-08-04 00:00:00.000,1671.74,1607.42,1655.87,1618.16,220882.5
420712,2022-08-04 08:00:00.000,1662.79,1615.15,1618.16,1625.93,228215.6
420713,2022-08-04 16:00:00.000,1644,1596.84,1625.92,1615.59,284534.1
420714,2022-08-05 00:00:00.000,1624.44,1580.39,1615.6,1607.96,222802.5
420715,2022-08-05 08:00:00.000,1679.6,1605.64,1607.97,1662.87,287588
420716,2022-08-05 16:00:00.000,1725,1652.13,1662.87,1670.05,467282.7
420717,2022-08-06 00:00:00.000,1742.07,1656.77,1670.06,1736.81,250975.8
420718,2022-08-06 08:00:00.000,1749.93,1713.99,1736.81,1720.73,192568.9
420719,2022-08-06 16:00:00.000,1724.41,1702.62,1720.73,1715.53,168039.7
420720,2022-08-07 00:00:00.000,1724.27,1685.26,1715.53,1690.6,162706.1
420721,2022-08-07 08:00:00.000,1698.49,1668,1690.6,1686.24,154893
420722,2022-08-07 16:00:00.000,1715.18,1673.02,1686.23,1698.89,137385.1
420723,2022-08-08 00:00:00.000,1729.79,1690,1698.89,1700.19,147626.6
420724,2022-08-08 08:00:00.000,1740,1693.87,1700.2,1732.79,178746.8
420725,2022-08-08 16:00:00.000,1818,1728.28,1732.78,1775.31,377976.5
420726,2022-08-09 00:00:00.000,1799.32,1755.6,1775.31,1777.05,224897.2
420727,2022-08-09 08:00:00.000,1790.83,1761.44,1777.05,1782.02,136965.7
420728,2022-08-09 16:00:00.000,1783,1667.93,1782.01,1684.63,459071.5
420729,2022-08-10 00:00:00.000,1716.74,1674.58,1684.64,1702.76,222133.9
420730,2022-08-10 08:00:00.000,1702.76,1656.78,1702.76,1686,261653.6
420731,2022-08-10 16:00:00.000,1853.55,1684.22,1686.01,1837.5,734957.9
420732,2022-08-11 00:00:00.000,1885,1804.08,1837.49,1853.57,321155.9
420733,2022-08-11 08:00:00.000,1918.19,1850.32,1853.58,1878.88,451741.8
420734,2022-08-11 16:00:00.000,1942,1873.72,1878.87,1890.48,433754.6
420735,2022-08-12 00:00:00.000,1908.39,1867.27,1890.48,1880.19,219765.5
420736,2022-08-12 08:00:00.000,1913.9,1857.67,1880.19,1888.44,190150.6
420737,2022-08-12 16:00:00.000,1904.54,1853.06,1888.44,1897.69,253225.3
420738,2022-08-13 00:00:00.000,1964.71,1891,1897.68,1958.28,274252.3
420739,2022-08-13 08:00:00.000,2020,1946.5,1958.28,1995.78,315982.2
420740,2022-08-13 16:00:00.000,2007.64,1961.99,1995.78,1988.51,222804.2
420741,2022-08-14 00:00:00.000,2004.27,1967.61,1988.51,1983.55,157089.7
420742,2022-08-14 08:00:00.000,2030,1970.96,1983.55,2016.75,155630.6
420743,2022-08-14 16:00:00.000,2017.41,1970.13,2016.75,1984.17,168772.8
420744,2022-08-15 00:00:00.000,1984.81,1906,1984.18,1935.31,245180.1
420745,2022-08-15 08:00:00.000,2012.47,1884.46,1935.32,1899.87,415356
420746,2022-08-15 16:00:00.000,1922,1872.31,1899.88,1917.7,324421.7
420747,2022-08-16 00:00:00.000,1933.42,1875.5,1917.71,1899.06,209384.7
420748,2022-08-16 08:00:00.000,1914.95,1856.98,1899.05,1886.59,221709.1
420749,2022-08-16 16:00:00.000,1915,1863.34,1886.58,1887.38,231962
420750,2022-08-17 00:00:00.000,1897.96,1853,1887.38,1876.67,169058.1
420751,2022-08-17 08:00:00.000,1959.43,1874.85,1876.67,1890.39,322144.1
420752,2022-08-17 16:00:00.000,1902.6,1818.74,1890.38,1830.92,368008.5
420753,2022-08-18 00:00:00.000,1870.69,1824,1830.92,1834.25,261672.3
420754,2022-08-18 08:00:00.000,1865.63,1821.25,1834.24,1845.01,150121.6
420755,2022-08-18 16:00:00.000,1882.37,1834.62,1845.01,1873.11,247901.2
420756,2022-08-19 00:00:00.000,1879.73,1838,1873.12,1846.39,208231.2
420757,2022-08-19 08:00:00.000,1848,1723,1846.39,1744.63,472916
420758,2022-08-19 16:00:00.000,1745,1675.3,1744.63,1698.17,489370.9
420759,2022-08-20 00:00:00.000,1726.49,1602.37,1698.17,1609.01,457540
420760,2022-08-20 08:00:00.000,1657.08,1607.89,1609,1647.76,303289.6
420761,2022-08-20 16:00:00.000,1649.82,1617.99,1647.75,1634.69,166256
